트찰라는 주리에게 은조부에 대한 진실을 물음,1,,,,,,,,,,,,
주리는 트찰라에게 진실을 털어놓음,1,,,,,,,,,,,,
주리는 트찰라에게 진실을 말해줌,1,,,,,,,,,,,,
은조부는 제임스를 총으로 쏘려 함,1,,,,,,,,,,,,
은조부는 주리를 총으로 쏘려 함,1,,,,,,,,,,,,
트차카는 은조부를 죽임,1,,,,,,,,,,,,
트차카는 은조부의 아들을 미국에 두고 옴,1,,,,,,,,,,,,
에릭 킬몽거는 은조부의 아들임,1,,,,,,,,,,,,
에릭 킬몽거는 와칸다에 도착함,1,,,,,,,,,,,,
와카비는 에릭 킬몽거를 맞이함,1,,,,,,,,,,,,
트찰라는 에릭 킬몽거가 왔다는 소식을 듣고 에릭 킬몽거를 찾아옴,1,,,,,,,,,,,,
에릭 킬몽거는 왕족임을 밝히고 왕위에 도전함,1,,,,,,,,,,,,
트찰라는 도전을 수락함,1,,,,,,,,,,,,
트찰라는 죄책감에 시달림,1,,,,,,,,,,,,
주리는 죄책감에 시달림,1,,,,,,,,,,,,
제임스는 죄책감에 시달림,1,,,,,,,,,,,,
에릭 킬몽거는 주리를 죽임,1,,,,,,,,,,,,
에릭 킬몽거는 제임스를 죽임,1,,,,,,,,,,,,
제임스는 에릭 킬몽거에게 죽음,1,,,,,,,,,,,,
제임스는 에릭 킬몽거에게 사망함,1,,,,,,,,,,,,
주리는 에릭 킬몽거에게 죽음,1,,,,,,,,,,,,
주리는 에릭 킬몽거에게 사망함,1,,,,,,,,,,,,
트찰라는 분노하여 에릭 킬몽거에게 마구잡이로 덤빔,1,,,,,,,,,,,,
트찰라는 에릭 킬몽거에게 패배함,1,,,,,,,,,,,,
트찰라는 절벽 아래로 떨어짐,1,,,,,,,,,,,,
에릭 킬몽거는 왕위에 오름,1,,,,,,,,,,,,
에릭 킬몽거는 왕이 됨,1,,,,,,,,,,,,
에릭 킬몽거는 하트 허브를 먹음,1,,,,,,,,,,,,
에릭 킬몽거는 자신의 아버지를 만남,1,,,,,,,,,,,,
에릭 킬몽거는 은조부를 만남,1,,,,,,,,,,,,
에릭 킬몽거는 남은 하트 허브를 모두 불태움,1,,,,,,,,,,,,
에릭 킬몽거는 백인에게 복수를 하려함,1,,,,,,,,,,,,
슈리는 자바리 부족에게 도주함,1,,,,,,,,,,,,
나키아는 자바리 부족에게 도주함,1,,,,,,,,,,,,
라몬다는 자바리 부족에게 도주함,1,,,,,,,,,,,,
에버릿 로스 요원은 자바리 부족에게 도주함,1,,,,,,,,,,,,
로스 요원은 자바리 부족에게 도주함,1,,,,,,,,,,,,
슈리는 트찰라가 죽었음을 음바쿠에게 알림,1,,,,,,,,,,,,
나키아는 트찰라가 죽었음을 음바쿠에게 알림,1,,,,,,,,,,,,
라몬다는 트찰라가 죽었음을 음바쿠에게 알림,1,,,,,,,,,,,,
에버릿 로스 요원은 트찰라가 죽었음을 음바쿠에게 알림,1,,,,,,,,,,,,
로스 요원은 트찰라가 죽었음을 음바쿠에게 알림,1,,,,,,,,,,,,
슈리는 음바쿠에게 허브를 보여주며 에릭 킬몽거를 막아달라고 함,1,,,,,,,,,,,,
나키아는 음바쿠에게 허브를 보여주며 에릭 킬몽거를 막아달라고 함,1,,,,,,,,,,,,
라몬다는 음바쿠에게 허브를 보여주며 에릭 킬몽거를 막아달라고 함,1,,,,,,,,,,,,
에버릿 로스 요원은 음바쿠에게 허브를 보여주며 에릭 킬몽거를 막아달라고 함,1,,,,,,,,,,,,
로스 요원은 음바쿠에게 허브를 보여주며 에릭 킬몽거를 막아달라고 함,1,,,,,,,,,,,,
음바쿠는 트찰라가 누워있는 곳으로 슈리를 데려감,1,,,,,,,,,,,,
음바쿠는 트찰라가 누워있는 곳으로 나키아를 데려감,1,,,,,,,,,,,,
음바쿠는 트찰라가 누워있는 곳으로 라몬다를 데려감,1,,,,,,,,,,,,
음바쿠는 트찰라가 누워있는 곳으로 에버릿 로스 요원을 데려감,1,,,,,,,,,,,,
음바쿠는 트찰라가 누워있는 곳으로 로스 요원을 데려감,1,,,,,,,,,,,,
라몬다는 허브를 갈아 트찰라에게 먹임,1,,,,,,,,,,,,
트찰라는 허브를 먹고 아버지의 환영을 만남,1,,,,,,,,,,,,
트찰라는 깨어남,1,,,,,,,,,,,,
슈리는 깨어난 트찰라에게 슈트 목걸이를 건네줌,1,,,,,,,,,,,,
트찰라는 음바쿠에게 군대를 빌려달라고 부탁함,1,,,,,,,,,,,,
음바쿠는 트찰라의 부탁을 거절함,1,,,,,,,,,,,,
와칸다의 무기를 실은 수송선이 격추됨,1,,,,,,,,,,,,
격추된 수송선 위에 트찰라가 나타남,1,,,,,,,,,,,,
와카비는 트찰라를 공격하라고 명령함,1,,,,,,,,,,,,
보더 부족은 트찰라를 공격함,1,,,,,,,,,,,,
오코예는 트찰라를 지원함,1,,,,,,,,,,,,
오코예는 에릭 킬몽거를 공격함,1,,,,,,,,,,,,
에릭 킬몽거는 슈트를 장착함,1,,,,,,,,,,,,
에릭 킬몽거는 도라 밀라제와 싸움,1,,,,,,,,,,,,
슈리는 슈리의 연구실로 잠입함,1,,,,,,,,,,,,
나키아는 슈리의 연구실로 잠입함,1,,,,,,,,,,,,
에버릿 로스 요원은 슈리의 연구실로 잠입함,1,,,,,,,,,,,,
로스 요원은 슈리의 연구실로 잠입함,1,,,,,,,,,,,,
슈리는 로스 요원에게 전투기 원격 조종으로 수송기를 격추시켜달라고 함,1,,,,,,,,,,,,
나키아는 로스 요원에게 전투기 원격 조종으로 수송기를 격추시켜달라고 함,1,,,,,,,,,,,,
슈리는 에버릿 로스 요원에게 전투기 원격 조종으로 수송기를 격추시켜달라고 함,1,,,,,,,,,,,,
나키아는 에버릿 로스 요원에게 전투기 원격 조종으로 수송기를 격추시켜달라고 함,1,,,,,,,,,,,,
슈리는 에릭 킬몽거를 공격함,1,,,,,,,,,,,,
나키아는 에릭 킬몽거를 공격함,1,,,,,,,,,,,,
슈리는 에릭 킬몽거에 의해 궁지에 몰림,1,,,,,,,,,,,,
나키아는 에릭 킬몽거에 의해 궁지에 몰림,1,,,,,,,,,,,,
트찰라는 에릭 킬몽거를 덮쳐 비브라늄 광산으로 떨어짐,1,,,,,,,,,,,,
음바쿠가 자바리 부족 전사들을 이끌고 트찰라를 지원함,1,,,,,,,,,,,,
음바쿠가 자바리 부족 전사들을 이끌고 오코예를 지원함,1,,,,,,,,,,,,
와카비가 코뿔소로 음바쿠를 공격하려함,1,,,,,,,,,,,,
오코예는 코뿔소의 앞을 가로막음,1,,,,,,,,,,,,
와카비는 항복을 선언함,1,,,,,,,,,,,,
에버릿 로스 요원은 수송기를 모두 격추시킴,1,,,,,,,,,,,,
로스 요원은 수송기를 모두 격추시킴,1,,,,,,,,,,,,
트찰라는 에릭 킬몽거를 창으로 찌름,1,,,,,,,,,,,,
에릭 킬몽거는 트찰라의 치료 제안을 거부함,1,,,,,,,,,,,,
에릭 킬몽거는 유언을 남김,1,,,,,,,,,,,,
에릭 킬몽거는 스스로 창을 뽑아냄,1,,,,,,,,,,,,
에릭 킬몽거는 죽음,1,,,,,,,,,,,,
에릭 킬몽거는 사망함,1,,,,,,,,,,,,
트찰라는 왕으로 재즉위함,1,,,,,,,,,,,,
트찰라는 다시 왕이 됨,1,,,,,,,,,,,,
자바리 부족은 트찰라를 섬기기로 함,1,,,,,,,,,,,,
트찰라는 에릭 킬몽거의 유언을 받들어 다른 나라와의 교류를 결정함,1,,,,,,,,,,,,
트찰라는 에릭 킬몽거의 뜻을 받들어 다른 나라와의 교류를 결정함,1,,,,,,,,,,,,
트찰라는 동네 아이들에게 와칸다의 비행선을 보여줌,1,,,,,,,,,,,,
슈리는 동네 아이들에게 와칸다의 비행선을 보여줌,1,,,,,,,,,,,,
케실리우스는 카마리 타지 도서관을 급습함,1,,,,,,,,,,,,
케실리우스는 사서를 죽임,1,,,,,,,,,,,,
케실리우스는 카글리오스트로의 책에서 한 페이지를 훔침,1,,,,,,,,,,,,
에인션트 원은 케실리우스 일당을 미러 디멘션에 가둠,1,,,,,,,,,,,,
에인션트 원은 케실리우스 일당을 공간조작으로 죽이려 함,1,,,,,,,,,,,,
케실리우스는 게이트웨이를 통해 도망감,1,,,,,,,,,,,,
케실리우스는 다크 디멘션의 힘을 얻는 의식을 거행함,1,,,,,,,,,,,,
케실리우스의 눈이 다크 디멘션의 힘으로 바뀜,1,,,,,,,,,,,,
스티븐 스트레인지는 노래를 들으며 수술을 함,1,,,,,,,,,,,,
닥터 스트레인지는 노래를 들으며 수술을 함,1,,,,,,,,,,,,
스티븐 스트레인지는 크리스틴 팔머의 부름을 받고 나감,1,,,,,,,,,,,,
닥터 스트레인지는 크리스틴 팔머의 부름을 받고 나감,1,,,,,,,,,,,,
스티븐 스트레인지는 총알을 빼내는 수술 실력을 보여줌,1,,,,,,,,,,,,
닥터 스트레인지는 총알을 빼내는 수술 실력을 보여줌,1,,,,,,,,,,,,
스티븐 스트레인지는 크리스틴 팔머를 강연회에 초대함,1,,,,,,,,,,,,
닥터 스트레인지는 크리스틴 팔머를 강연회에 초대함,1,,,,,,,,,,,,
크리스틴 팔머는 스티븐 스트레인지의 초대를 거절함,1,,,,,,,,,,,,
크리스틴 팔머는 닥터 스트레인지의 초대를 거절함,1,,,,,,,,,,,,
스티븐 스트레인지는 교통사고를 냄,1,,,,,,,,,,,,
닥터 스트레인지는 교통사고를 냄,1,,,,,,,,,,,,
스티븐 스트레인지는 교통사고 후유증을 겪음,1,,,,,,,,,,,,
닥터 스트레인지는 교통사고 후유증을 겼음,1,,,,,,,,,,,,
스티븐 스트레인지의 의사 커리어가 끝장남,1,,,,,,,,,,,,
닥터 스트레인지의 의사 커리어가 끝장남,1,,,,,,,,,,,,
스티븐 스트레인지는 치료를 위해 전재산을 씀,1,,,,,,,,,,,,
닥터 스트레인지는 치료를 위해 전재산을 씀,1,,,,,,,,,,,,
스티븐 스트레인지의 치료는 실패함,1,,,,,,,,,,,,
닥터 스트레인지의 치료는 실패함,1,,,,,,,,,,,,
닥터 스트레인지는 손을 치료하지 못해 분노함,1,,,,,,,,,,,,
스티븐 스트레인지는 손을 치료하지 못해 분노함,1,,,,,,,,,,,,
스티븐 스트레인지는 크리스틴 팔머와 말다툼을 함,1,,,,,,,,,,,,
닥터 스트레인지는 크리스틴 팔머와 말다툼을 함,1,,,,,,,,,,,,
스티븐 스트레인지는 조나단 팽본에 대한 자료를 받음,1,,,,,,,,,,,,
닥터 스트레인지는 조나단 팽본에 대한 자료를 받음,1,,,,,,,,,,,,
조나단 팽본은 닥터 스트레인지에게 사실을 알려줌,1,,,,,,,,,,,,
조나단 팽본은 스티븐 스트레인지에게 사실을 알려줌,1,,,,,,,,,,,,
스티븐 스트레인지는 네팔에 찾아감,1,,,,,,,,,,,,
닥터 스트레인지는 네팔에 찾아감,1,,,,,,,,,,,,
스티븐 스트레인지는 카트만두를 찾아감,1,,,,,,,,,,,,
닥터 스트레인지는 카트만두를 찾아감,1,,,,,,,,,,,,
스티븐 스트레인지는 네팔 카트만두를 찾아감,1,,,,,,,,,,,,
닥터 스트레인지는 네팔 카트만두를 찾아감,1,,,,,,,,,,,,
스티븐 스트레인지는 네팔에서 강도에게 얻어맞음,1,,,,,,,,,,,,
닥터 스트레인지는 네팔에서 강도에게 얻어맞음,1,,,,,,,,,,,,
스티븐 스트레인지는 카트만두에서 강도에게 얻어맞음,1,,,,,,,,,,,,
닥터 스트레인지는 카트만두에서 강도에게 얻어맞음,1,,,,,,,,,,,,
스티븐 스트레인지는 네팔 카트만두에서 강도에게 얻어맞음,1,,,,,,,,,,,,
닥터 스트레인지는 네팔 카트만두에서 강도에게 얻어맞음,1,,,,,,,,,,,,
스티븐 스트레인지는 시계를 뺏길 뻔함,1,,,,,,,,,,,,
닥터 스트레인지는 시계를 뺏길 뻔함,1,,,,,,,,,,,,
칼 모르도가 닥터 스트레인지를 구해줌,1,,,,,,,,,,,,
칼 모르도가 스티븐 스트레인지를 구해줌,1,,,,,,,,,,,,
칼 모르도는 스티븐 스트레인지를 카마르 타지로 데려감,1,,,,,,,,,,,,
칼 모르도는 닥터 스트레인지를 카마르 타지로 데려감,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원을 만남,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원을 만남,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지의 교통사고 후유증을 알고 있었음,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지의 교통사고 후유증을 알고 있었음,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원을 사이비로 의심함,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원을 사이비로 의심함,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 치료해주겠다고 함,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 치료해주겠다고 함,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지의 몸에서 영혼을 분리함,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지의 몸에서 영혼을 분리함,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 멀티버스로 보냄,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 멀티버스로 보냄,1,,,,,,,,,,,,
스티븐 스트레인지는 멀티버스에서 현실 세계로 돌아옴,1,,,,,,,,,,,,
닥터 스트레인지는 멀티버스에서 현실 세계로 돌아옴,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원에게 자신을 가르쳐달라고 부탁함,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원에게 자신을 가르쳐달라고 부탁함,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지의 부탁을 거절함,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지의 부탁을 거절함,1,,,,,,,,,,,,
칼 모르도는 에인션트 원을 설득함,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 제자로 받아줌,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 제자로 받아줌,1,,,,,,,,,,,,
스티븐 스트레인지는 5시간 넘게 기다림,1,,,,,,,,,,,,
닥터 스트레인지는 5시간 넘게 기다림,1,,,,,,,,,,,,
스티븐 스트레인지는 미스틱 아트 수련에 들어감,1,,,,,,,,,,,,
닥터 스트레인지는 미스틱 아트 수련에 들어감,1,,,,,,,,,,,,
스티븐 스트레인지는 카마르 타지 도서관에서 책을 읽음,1,,,,,,,,,,,,
닥터 스트레인지는 카마르 타지 도서관에서 책을 읽음,1,,,,,,,,,,,,
스티븐 스트레인지는 웡을 만남,1,,,,,,,,,,,,
닥터 스트레인지는 웡을 만남,1,,,,,,,,,,,,
스티븐 스트레인지는 카글리오스트로의 책에 대해 들음,1,,,,,,,,,,,,
닥터 스트레인지는 카글리오스트로의 책에 대해 들음,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원에게 불평을 함,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원에게 불평을 함,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 에베레스트로 보내버림,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 에베레스트로 보내버림,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 에베레스트 산으로 보내버림,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 에베레스트 산으로 보내버림,1,,,,,,,,,,,,
스티븐 스트레인지는 고생을 함,1,,,,,,,,,,,,
닥터 스트레인지는 고생을 함,1,,,,,,,,,,,,
스티븐 스트레인지는 게이트웨이를 열어 카마르 타지로 돌아옴,1,,,,,,,,,,,,
닥터 스트레인지는 게이트웨이를 열어 카마르 타지로 돌아옴,1,,,,,,,,,,,,
스티븐 스트레인지는 수전증을 극복함,1,,,,,,,,,,,,
닥터 스트레인지는 수전증을 극복함,1,,,,,,,,,,,,
스티븐 스트레인지는 빠르게 마법을 배움,1,,,,,,,,,,,,
닥터 스트레인지는 빠르게 마법을 배움,1,,,,,,,,,,,,
케실리우스는 다크 디멘션의 힘을 얻음,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원에게 의심을 품음,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원에게 의심을 품음,1,,,,,,,,,,,,
스티븐 스트레인지는 카글리오스트로의 책을 연구함,1,,,,,,,,,,,,
닥터 스트레인지는 카글리오스트로의 책을 연구함,1,,,,,,,,,,,,
스티븐 스트레인지는 시간을 조작하는 법을 터득함,1,,,,,,,,,,,,
닥터 스트레인지는 시간을 조작하는 법을 터득함,1,,,,,,,,,,,,
스티븐 스트레인지는 도르마무에 대해 알게 됨,1,,,,,,,,,,,,
닥터 스트레인지는 도르마무에 대해 알게 됨,1,,,,,,,,,,,,
스티븐 스트레인지는 다크 디멘션에 대해 알게 됨,1,,,,,,,,,,,,
닥터 스트레인지는 다크 디멘션에 대해 알게 됨,1,,,,,,,,,,,,
케실리우스는 런던 생텀의 마스터를 죽임,1,,,,,,,,,,,,
케실리우스는 런던 생텀을 파괴함,1,,,,,,,,,,,,
스티븐 스트레인지는 뉴욕 생텀으로 나가떨어짐,1,,,,,,,,,,,,
닥터 스트레인지는 뉴욕 생텀으로 나가떨어짐,1,,,,,,,,,,,,
스티븐 스트레인지는 케실리우스 일당과 대치함,1,,,,,,,,,,,,
닥터 스트레인지는 케실리우스 일당과 대치함,1,,,,,,,,,,,,
스티븐 스트레인지는 추종자 둘을 다른 공간으로 보내버림,1,,,,,,,,,,,,
닥터 스트레인지는 추종자 둘을 다른 공간으로 보내버림,1,,,,,,,,,,,,
스티븐 스트레인지는 케실리우스와 싸움,1,,,,,,,,,,,,
닥터 스트레인지는 케실리우스와 싸움,1,,,,,,,,,,,,
스티븐 스트레인지는 케실리우스에게 죽을 뻔함,1,,,,,,,,,,,,
닥터 스트레인지는 케실리우스에게 죽을 뻔함,1,,,,,,,,,,,,
레비테이션 망토가 스티븐 스트레인지를 구해줌,1,,,,,,,,,,,,
레비테이션 망토가 닥터 스트레인지를 구해줌,1,,,,,,,,,,,,
스티븐 스트레인지는 케실리우스를 제압함,1,,,,,,,,,,,,
닥터 스트레인지는 케실리우스를 제압함,1,,,,,,,,,,,,
케실리우스는 닥터 스트레인지를 회유함,1,,,,,,,,,,,,
케실리우스는 스티븐 스트레인지를 회유함,1,,,,,,,,,,,,
케실리우스는 닥터 스트레인지를 유혹함,1,,,,,,,,,,,,
케실리우스는 스티븐 스트레인지를 유혹함,1,,,,,,,,,,,,
케실리우스는 닥터 스트레인지를 현혹함,1,,,,,,,,,,,,
케실리우스는 스티븐 스트레인지를 현혹함,1,,,,,,,,,,,,
루시안이 스티븐 스트레인지를 기습함,1,,,,,,,,,,,,
루시안이 닥터 스트레인지를 기습함,1,,,,,,,,,,,,
스티븐 스트레인지는 루시안에게 중상을 입음,1,,,,,,,,,,,,
닥터 스트레인지는 루시안에게 중상을 입음,1,,,,,,,,,,,,
스티븐 스트레인지는 크리스틴 팔머에게 수술을 부탁함,1,,,,,,,,,,,,
닥터 스트레인지는 크리스틴 팔머에게 수술을 부탁함,1,,,,,,,,,,,,
루시안은 영혼의 상태로 스티븐 스트레인지를 공격함,1,,,,,,,,,,,,
루시안은 영혼의 상태로 닥터 스트레인지를 공격함,1,,,,,,,,,,,,
크리스틴 팔머는 스티븐 스트레인지에게 전기 충격을 가함,1,,,,,,,,,,,,
크리스틴 팔머는 닥터 스트레인지에게 전기 충격을 가함,1,,,,,,,,,,,,
스티븐 스트레인지는 루시안의 영혼을 제거함,1,,,,,,,,,,,,
닥터 스트레인지는 루시안의 영혼을 제거함,1,,,,,,,,,,,,
스티븐 스트레인지는 생텀으로 돌아감,1,,,,,,,,,,,,
닥터 스트레인지는 생텀으로 돌아감,1,,,,,,,,,,,,
케실리우스는 탈출함,1,,,,,,,,,,,,
에인션트 원은 생텀에 뒤늦게 도착함,1,,,,,,,,,,,,
칼 모르도는 생텀에 뒤늦게 도착함,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 뉴욕 생텀을 지킬 마스터로 지목함,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 뉴욕 생텀을 지킬 마스터로 지목함,1,,,,,,,,,,,,
스티븐 스트레인지는 거절함,1,,,,,,,,,,,,
닥터 스트레인지는 거절함,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원을 비난함,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원을 비난함,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원을 험담함,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원을 험담함,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원에게 따짐,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원에게 따짐,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 지적함,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 지적함,1,,,,,,,,,,,,
칼 모르도는 스티븐 스트레인지를 겁쟁이라 욕함,1,,,,,,,,,,,,
칼 모르도는 닥터 스트레인지를 겁쟁이라 욕함,1,,,,,,,,,,,,
칼 모르도는 스티븐 스트레인지를 겁쟁이라 비난함,1,,,,,,,,,,,,
칼 모르도는 닥터 스트레인지를 겁쟁이라 비난함,1,,,,,,,,,,,,
칼 모르도는 스티븐 스트레인지를 겁쟁이라 비판함,1,,,,,,,,,,,,
칼 모르도는 닥터 스트레인지를 겁쟁이라 비판함,1,,,,,,,,,,,,
칼 모르도는 스티븐 스트레인지와 싸움,1,,,,,,,,,,,,
칼 모르도는 닥터 스트레인지와 싸움,1,,,,,,,,,,,,
케실리우스가 더욱 강한 힘으로 돌아옴,1,,,,,,,,,,,,
스티븐 스트레인지는 케실리우스를 막기로 결심함,1,,,,,,,,,,,,
닥터 스트레인지는 케실리우스를 막기로 결심함,1,,,,,,,,,,,,
에인션트 원은 케실리우스를 막기로 결심함,1,,,,,,,,,,,,
칼 모르도는 케실리우스를 막기로 결심함,1,,,,,,,,,,,,
스티븐 스트레인지는 미러 디멘션을 이용하여 케실리우스를 현실과 단절시킴,1,,,,,,,,,,,,
닥터 스트레인지는 미러 디멘션을 이용하여 케실리우스를 현실과 단절시킴,1,,,,,,,,,,,,
스티븐 스트레인지는 미러 디멘션에 갇힘,1,,,,,,,,,,,,
닥터 스트레인지는 미러 디멘션에 갇힘,1,,,,,,,,,,,,
칼 모르도는 생텀 밖으로 도망침,1,,,,,,,,,,,,
스티븐 스트레인지는 생텀 밖으로 도망침,1,,,,,,,,,,,,
닥터 스트레인지는 생텀 밖으로 도망침,1,,,,,,,,,,,,
케실리우스는 스티븐 스트레인지를 방해함,1,,,,,,,,,,,,
케실리우스는 닥터 스트레인지를 방해함,1,,,,,,,,,,,,
케실리우스는 칼 모르도를 방해함,1,,,,,,,,,,,,
스티븐 스트레인지는 케실리우스에게 잡힘,1,,,,,,,,,,,,
닥터 스트레인지는 케실리우스에게 잡힘,1,,,,,,,,,,,,
칼 모르도는 케실리우스에게 잡힘,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지를 구출함,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지를 구출함,1,,,,,,,,,,,,
에인션트 원은 칼 모르도를 구출함,1,,,,,,,,,,,,
에인션트 원은 다크 디멘션의 힘을 이용하여 싸움,1,,,,,,,,,,,,
칼 모르도는 충격에 빠짐,1,,,,,,,,,,,,
에인션트 원은 케실리우스의 검에 찔림,1,,,,,,,,,,,,
에인션트 원은 케실리우스의 칼에 찔림,1,,,,,,,,,,,,
에인션트 원은 중상을 입음,1,,,,,,,,,,,,
칼 모르도는 에인션트 원을 크리스틴 팔머에게 데려감,1,,,,,,,,,,,,
스티븐 스트레인지는 에인션트 원을 크리스틴 팔머에게 데려감,1,,,,,,,,,,,,
닥터 스트레인지는 에인션트 원을 크리스틴 팔머에게 데려감,1,,,,,,,,,,,,
에인션트 원은 스티븐 스트레인지에게 조언을 해줌,1,,,,,,,,,,,,
에인션트 원은 닥터 스트레인지에게 조언을 해줌,1,,,,,,,,,,,,
에인션트 원은 죽음,1,,,,,,,,,,,,
에인션트 원은 사망함,1,,,,,,,,,,,,
스티븐 스트레인지는 크리스틴 팔머에게 작별인사를 함,1,,,,,,,,,,,,
닥터 스트레인지는 크리스틴 팔머에게 작별인사를 함,1,,,,,,,,,,,,
스티븐 스트레인지는 도르마무를 막으러 감,1,,,,,,,,,,,,
닥터 스트레인지는 도르마무를 막으러 감,1,,,,,,,,,,,,
칼 모르도는 도르마무를 막으러 감,1,,,,,,,,,,,,
웡은 케실리우스를 막을 준비를 함,1,,,,,,,,,,,,
스티븐 스트레인지는 칼 모르도를 설득함,1,,,,,,,,,,,,
닥터 스트레인지는 칼 모르도를 설득함,1,,,,,,,,,,,,
칼 모르도는 에인션트 원에 대한 진실을 알고 충격에 빠짐,1,,,,,,,,,,,,
스티븐 스트레인지는 홍콩으로 향함,1,,,,,,,,,,,,
닥터 스트레인지는 홍콩으로 향함,1,,,,,,,,,,,,
칼 모르도는 홍콩으로 향함,1,,,,,,,,,,,,
홍콩 생텀이 파괴됨,1,,,,,,,,,,,,
스티븐 스트레인지는 시간을 되돌림,1,,,,,,,,,,,,
닥터 스트레인지는 시간을 되돌림,1,,,,,,,,,,,,
케실리우스는 스티븐 스트레인지의 시간 역행을 방해함,1,,,,,,,,,,,,
케실리우스는 닥터 스트레인지의 시간 역행을 방해함,1,,,,,,,,,,,,
스티븐 스트레인지는 생텀이 파괴되는 것을 막지 못함,1,,,,,,,,,,,,
닥터 스트레인지는 생텀이 파괴되는 것을 막지 못함,1,,,,,,,,,,,,
스티븐 스트레인지는 다크 디멘션으로 향함,1,,,,,,,,,,,,
닥터 스트레인지는 다크 디멘션으로 향함,1,,,,,,,,,,,,
스티븐 스트레인지는 도르마무 앞에 나타남,1,,,,,,,,,,,,
닥터 스트레인지는 도르마무 앞에 나타남,1,,,,,,,,,,,,
스티븐 스트레인지는 도르마무에게 거래를 제안함,1,,,,,,,,,,,,
닥터 스트레인지는 도르마무에게 거래를 제안함,1,,,,,,,,,,,,
도르마무는 스티븐 스트레인지를 무시하고 공격함,1,,,,,,,,,,,,
도르마무는 닥터 스트레인지를 무시하고 공격함,1,,,,,,,,,,,,
스티븐 스트레인지는 도르마무에게 죽음,1,,,,,,,,,,,,
닥터 스트레인지는 도르마무에게 죽음,1,,,,,,,,,,,,
스티븐 스트레인지는 도르마무를 이길 수 없다고 판단함,1,,,,,,,,,,,,
닥터 스트레인지는 도르마무를 이길 수 없다고 판단함,1,,,,,,,,,,,,
스티븐 스트레인지는 자신과 도르마무를 일정한 시간 내에 가둠,1,,,,,,,,,,,,
닥터 스트레인지는 자신과 도르마무를 일정한 시간 내에 가둠,1,,,,,,,,,,,,
도르마무는 반복되는 상황에 지침,1,,,,,,,,,,,,
도르마무는 스티븐 스트레인지의 거래에 응함,1,,,,,,,,,,,,
도르마무는 닥터 스트레인지의 거래에 응함,1,,,,,,,,,,,,
도르마무는 스티븐 스트레인지의 거래를 수락함,1,,,,,,,,,,,,
도르마무는 닥터 스트레인지의 거래를 수락함,1,,,,,,,,,,,,
도르마무는 케실리우스를 데리고 철수함,1,,,,,,,,,,,,
도르마무는 케실리우스를 데리고 물러남,1,,,,,,,,,,,,
웡은 지구를 지켜서 기뻐함,1,,,,,,,,,,,,
스티븐 스트레인지는 지구를 지켜서 기뻐함,1,,,,,,,,,,,,
닥터 스트레인지는 지구를 지켜서 기뻐함,1,,,,,,,,,,,,
칼 모르도는 스티븐 스트레인지를 비판함,1,,,,,,,,,,,,
칼 모르도는 닥터 스트레인지를 비판함,1,,,,,,,,,,,,
칼 모르도는 사라짐,1,,,,,,,,,,,,
